Age,From State,To State,Probability
67,26.00000,27.00000,0.33333
67,26.00000,24.00000,0.33333
67,16.00000,17.00000,0.50000
67,16.00000,52.00000,0.50000
67,25.00000,24.00000,0.33333
67,25.00000,25.00000,0.33333
67,25.00000,63.00000,0.33333
67,46.00000,75.00000,1.00000
67,70.00000,90.00000,0.33333
67,70.00000,60.00000,0.33333
67,70.00000,61.00000,0.33333
67,54.00000,44.00000,1.00000
67,13.00000,25.00000,0.50000
67,13.00000,12.00000,0.50000
67,62.00000,60.00000,0.50000
67,62.00000,87.00000,0.50000
67,75.00000,92.00000,0.50000
67,75.00000,94.00000,0.50000
67,12.00000,23.00000,1.00000
67,10.00000,39.00000,0.50000
67,10.00000,10.00000,0.50000
67,55.00000,88.00000,1.00000
67,28.00000,31.00000,1.00000
67,56.00000,49.00000,1.00000
67,34.00000,75.00000,1.00000
67,68.00000,91.00000,1.00000
67,44.00000,75.00000,1.00000
67,52.00000,45.00000,0.50000
67,52.00000,81.00000,0.50000
67,60.00000,57.00000,1.00000
67,36.00000,39.00000,0.50000
67,36.00000,28.00000,0.50000
67,15.00000,45.00000,1.00000
67,31.00000,63.00000,0.50000
67,31.00000,62.00000,0.50000
67,18.00000,19.00000,0.33333
67,18.00000,17.00000,0.33333
67,18.00000,55.00000,0.33333
67,80.00000,81.00000,1.00000
67,67.00000,92.00000,1.00000
67,19.00000,54.00000,1.00000
67,78.00000,95.00000,1.00000
67,35.00000,73.00000,1.00000
67,65.00000,63.00000,1.00000
67,53.00000,45.00000,1.00000
67,27.00000,21.00000,0.50000
67,27.00000,48.00000,0.50000
67,58.00000,51.00000,1.00000
67,8.00000,8.00000,1.00000
67,47.00000,61.00000,1.00000
68,100.00000,100.00000,0.99437
68,100.00000,99.00000,0.00552
68,100.00000,97.00000,0.00011
68,98.00000,99.00000,0.30357
68,98.00000,100.00000,0.14286
68,98.00000,96.00000,0.01786
68,98.00000,98.00000,0.28571
68,98.00000,97.00000,0.25000
68,96.00000,99.00000,0.37037
68,96.00000,96.00000,0.09259
68,96.00000,92.00000,0.01852
68,96.00000,94.00000,0.35185
68,96.00000,95.00000,0.11111
68,96.00000,98.00000,0.03704
68,96.00000,97.00000,0.01852
68,99.00000,99.00000,0.45729
68,99.00000,100.00000,0.43216
68,99.00000,98.00000,0.10553
68,99.00000,93.00000,0.00503
68,91.00000,87.00000,0.25000
68,91.00000,98.00000,0.33333
68,91.00000,91.00000,0.16667
68,91.00000,80.00000,0.08333
68,91.00000,88.00000,0.08333
68,91.00000,86.00000,0.08333
68,92.00000,98.00000,0.23077
68,92.00000,89.00000,0.30769
68,92.00000,91.00000,0.15385
68,92.00000,88.00000,0.07692
68,92.00000,99.00000,0.15385
68,92.00000,92.00000,0.07692
68,90.00000,85.00000,0.28571
68,90.00000,97.00000,0.14286
68,90.00000,98.00000,0.14286
68,90.00000,88.00000,0.14286
68,90.00000,94.00000,0.14286
68,90.00000,87.00000,0.14286
68,48.00000,60.00000,0.50000
68,48.00000,84.00000,0.50000
68,94.00000,92.00000,0.26316
68,94.00000,99.00000,0.21053
68,94.00000,98.00000,0.15789
68,94.00000,96.00000,0.05263
68,94.00000,91.00000,0.26316
68,94.00000,93.00000,0.05263
68,97.00000,82.00000,0.02632
68,97.00000,96.00000,0.21053
68,97.00000,99.00000,0.42105
68,97.00000,98.00000,0.05263
68,97.00000,97.00000,0.18421
68,97.00000,100.00000,0.02632
68,97.00000,95.00000,0.07895
68,23.00000,58.00000,0.50000
68,23.00000,64.00000,0.50000
68,70.00000,93.00000,0.60000
68,70.00000,71.00000,0.20000
68,70.00000,89.00000,0.20000
68,51.00000,47.00000,0.50000
68,51.00000,80.00000,0.50000
68,43.00000,75.00000,1.00000
68,40.00000,36.00000,1.00000
68,27.00000,57.00000,0.50000
68,27.00000,30.00000,0.50000
68,79.00000,96.00000,1.00000
68,60.00000,52.00000,0.33333
68,60.00000,60.00000,0.33333
68,60.00000,53.00000,0.33333
68,76.00000,73.00000,0.25000
68,76.00000,92.00000,0.25000
68,76.00000,70.00000,0.25000
68,76.00000,72.00000,0.25000
68,38.00000,78.00000,1.00000
68,47.00000,84.00000,1.00000
68,89.00000,96.00000,0.16667
68,89.00000,86.00000,0.16667
68,89.00000,93.00000,0.16667
68,89.00000,85.00000,0.16667
68,89.00000,84.00000,0.16667
68,89.00000,98.00000,0.16667
68,73.00000,91.00000,0.50000
68,73.00000,87.00000,0.25000
68,73.00000,94.00000,0.25000
68,11.00000,20.00000,0.50000
68,11.00000,14.00000,0.50000
68,9.00000,35.00000,1.00000
68,78.00000,70.00000,0.33333
68,78.00000,75.00000,0.33333
68,78.00000,71.00000,0.33333
68,56.00000,88.00000,0.66667
68,56.00000,49.00000,0.33333
68,87.00000,82.00000,0.16667
68,87.00000,83.00000,0.33333
68,87.00000,97.00000,0.16667
68,87.00000,98.00000,0.33333
68,33.00000,28.00000,0.50000
68,33.00000,30.00000,0.50000
68,83.00000,96.00000,0.40000
68,83.00000,76.00000,0.20000
68,83.00000,82.00000,0.20000
68,83.00000,80.00000,0.20000
68,95.00000,94.00000,0.22581
68,95.00000,99.00000,0.29032
68,95.00000,93.00000,0.25806
68,95.00000,90.00000,0.03226
68,95.00000,95.00000,0.09677
68,95.00000,98.00000,0.03226
68,95.00000,92.00000,0.06452
68,30.00000,25.00000,0.50000
68,30.00000,23.00000,0.50000
68,67.00000,59.00000,1.00000
68,88.00000,98.00000,0.42857
68,88.00000,86.00000,0.14286
68,88.00000,97.00000,0.28571
68,88.00000,95.00000,0.14286
68,93.00000,98.00000,0.16667
68,93.00000,90.00000,0.33333
68,93.00000,92.00000,0.08333
68,93.00000,99.00000,0.33333
68,93.00000,89.00000,0.08333
68,15.00000,19.00000,1.00000
68,58.00000,48.00000,1.00000
68,74.00000,94.00000,1.00000
68,82.00000,80.00000,1.00000
68,77.00000,78.00000,1.00000
68,65.00000,92.00000,1.00000
68,63.00000,91.00000,0.80000
68,63.00000,62.00000,0.20000
68,17.00000,19.00000,0.50000
68,17.00000,34.00000,0.50000
68,24.00000,36.00000,0.33333
68,24.00000,42.00000,0.33333
68,24.00000,20.00000,0.33333
68,75.00000,95.00000,0.80000
68,75.00000,92.00000,0.20000
68,35.00000,31.00000,1.00000
68,44.00000,38.00000,1.00000
68,25.00000,66.00000,0.25000
68,25.00000,27.00000,0.25000
68,25.00000,23.00000,0.25000
68,25.00000,62.00000,0.25000
68,86.00000,63.00000,0.20000
68,86.00000,80.00000,0.40000
68,86.00000,97.00000,0.20000
68,86.00000,82.00000,0.20000
68,71.00000,67.00000,0.33333
68,71.00000,62.00000,0.33333
68,71.00000,64.00000,0.33333
68,39.00000,30.00000,0.33333
68,39.00000,79.00000,0.33333
68,39.00000,33.00000,0.33333
68,31.00000,10.00000,1.00000
68,49.00000,78.00000,0.50000
68,49.00000,85.00000,0.50000
68,41.00000,78.00000,1.00000
68,45.00000,41.00000,0.66667
68,45.00000,83.00000,0.33333
68,84.00000,95.00000,0.50000
68,84.00000,84.00000,0.50000
68,12.00000,42.00000,0.50000
68,12.00000,30.00000,0.50000
68,57.00000,57.00000,1.00000
68,81.00000,95.00000,0.25000
68,81.00000,96.00000,0.50000
68,81.00000,83.00000,0.25000
68,61.00000,89.00000,0.50000
68,61.00000,90.00000,0.50000
68,85.00000,79.00000,0.33333
68,85.00000,94.00000,0.33333
68,85.00000,85.00000,0.33333
68,10.00000,24.00000,1.00000
68,68.00000,91.00000,0.50000
68,68.00000,69.00000,0.50000
68,62.00000,59.00000,0.33333
68,62.00000,54.00000,0.33333
68,62.00000,91.00000,0.33333
68,19.00000,19.00000,1.00000
68,36.00000,28.00000,1.00000
68,69.00000,92.00000,1.00000
68,54.00000,44.00000,1.00000
68,72.00000,94.00000,1.00000
68,21.00000,55.00000,1.00000
68,28.00000,65.00000,1.00000
68,55.00000,45.00000,1.00000
68,80.00000,94.00000,1.00000
68,8.00000,19.00000,1.00000
68,52.00000,42.00000,1.00000
68,66.00000,36.00000,1.00000
69,100.00000,100.00000,0.99757
69,100.00000,99.00000,0.00201
69,100.00000,98.00000,0.00032
69,100.00000,91.00000,0.00011
69,99.00000,98.00000,0.13488
69,99.00000,99.00000,0.41395
69,99.00000,100.00000,0.44651
69,99.00000,97.00000,0.00465
69,87.00000,97.00000,0.40000
69,87.00000,82.00000,0.20000
69,87.00000,96.00000,0.40000
69,98.00000,100.00000,0.36066
69,98.00000,98.00000,0.31148
69,98.00000,99.00000,0.08197
69,98.00000,93.00000,0.01639
69,98.00000,78.00000,0.01639
69,98.00000,97.00000,0.18033
69,98.00000,96.00000,0.03279
69,85.00000,81.00000,0.40000
69,85.00000,96.00000,0.20000
69,85.00000,79.00000,0.20000
69,85.00000,86.00000,0.20000
69,60.00000,51.00000,0.50000
69,60.00000,62.00000,0.50000
69,96.00000,77.00000,0.04762
69,96.00000,95.00000,0.09524
69,96.00000,97.00000,0.14286
69,96.00000,99.00000,0.28571
69,96.00000,96.00000,0.14286
69,96.00000,94.00000,0.28571
69,92.00000,90.00000,0.35714
69,92.00000,99.00000,0.14286
69,92.00000,92.00000,0.07143
69,92.00000,98.00000,0.14286
69,92.00000,97.00000,0.07143
69,92.00000,93.00000,0.07143
69,92.00000,89.00000,0.14286
69,82.00000,76.00000,0.25000
69,82.00000,95.00000,0.25000
69,82.00000,88.00000,0.25000
69,82.00000,78.00000,0.25000
69,58.00000,48.00000,1.00000
69,93.00000,90.00000,0.28571
69,93.00000,99.00000,0.21429
69,93.00000,98.00000,0.42857
69,93.00000,93.00000,0.07143
69,94.00000,99.00000,0.43750
69,94.00000,96.00000,0.03125
69,94.00000,98.00000,0.25000
69,94.00000,91.00000,0.06250
69,94.00000,93.00000,0.06250
69,94.00000,92.00000,0.09375
69,94.00000,94.00000,0.06250
69,95.00000,99.00000,0.31579
69,95.00000,96.00000,0.05263
69,95.00000,92.00000,0.21053
69,95.00000,90.00000,0.05263
69,95.00000,93.00000,0.10526
69,95.00000,95.00000,0.15789
69,95.00000,94.00000,0.10526
69,47.00000,68.00000,1.00000
69,75.00000,66.00000,0.50000
69,75.00000,88.00000,0.50000
69,36.00000,35.00000,0.33333
69,36.00000,28.00000,0.66667
69,57.00000,89.00000,0.50000
69,57.00000,57.00000,0.50000
69,52.00000,80.00000,1.00000
69,73.00000,71.00000,1.00000
69,78.00000,95.00000,0.25000
69,78.00000,64.00000,0.25000
69,78.00000,70.00000,0.50000
69,84.00000,97.00000,0.25000
69,84.00000,96.00000,0.25000
69,84.00000,82.00000,0.25000
69,84.00000,78.00000,0.25000
69,97.00000,96.00000,0.28571
69,97.00000,97.00000,0.21429
69,97.00000,99.00000,0.39286
69,97.00000,46.00000,0.03571
69,97.00000,100.00000,0.03571
69,97.00000,95.00000,0.03571
69,91.00000,87.00000,0.35294
69,91.00000,96.00000,0.05882
69,91.00000,92.00000,0.11765
69,91.00000,98.00000,0.35294
69,91.00000,88.00000,0.05882
69,91.00000,91.00000,0.05882
69,89.00000,97.00000,0.42857
69,89.00000,86.00000,0.14286
69,89.00000,84.00000,0.28571
69,89.00000,98.00000,0.14286
69,20.00000,59.00000,0.50000
69,20.00000,19.00000,0.50000
69,35.00000,76.00000,1.00000
69,70.00000,63.00000,0.50000
69,70.00000,90.00000,0.50000
69,88.00000,98.00000,0.40000
69,88.00000,87.00000,0.20000
69,88.00000,97.00000,0.40000
69,86.00000,83.00000,0.33333
69,86.00000,84.00000,0.33333
69,86.00000,82.00000,0.33333
69,28.00000,57.00000,0.50000
69,28.00000,24.00000,0.50000
69,25.00000,23.00000,1.00000
69,59.00000,86.00000,0.50000
69,59.00000,71.00000,0.50000
69,19.00000,16.00000,0.25000
69,19.00000,21.00000,0.25000
69,19.00000,58.00000,0.25000
69,19.00000,57.00000,0.25000
69,48.00000,41.00000,1.00000
69,23.00000,59.00000,0.50000
69,23.00000,41.00000,0.50000
69,90.00000,97.00000,0.33333
69,90.00000,87.00000,0.16667
69,90.00000,98.00000,0.33333
69,90.00000,86.00000,0.16667
69,83.00000,79.00000,0.25000
69,83.00000,95.00000,0.25000
69,83.00000,76.00000,0.25000
69,83.00000,11.00000,0.25000
69,71.00000,91.00000,0.50000
69,71.00000,72.00000,0.50000
69,76.00000,70.00000,1.00000
69,80.00000,80.00000,0.16667
69,80.00000,96.00000,0.33333
69,80.00000,92.00000,0.16667
69,80.00000,74.00000,0.16667
69,80.00000,95.00000,0.16667
69,31.00000,54.00000,1.00000
69,30.00000,15.00000,0.25000
69,30.00000,68.00000,0.25000
69,30.00000,23.00000,0.25000
69,30.00000,51.00000,0.25000
69,38.00000,34.00000,1.00000
69,66.00000,56.00000,1.00000
69,64.00000,54.00000,0.50000
69,64.00000,87.00000,0.50000
69,63.00000,53.00000,1.00000
69,67.00000,84.00000,1.00000
69,10.00000,37.00000,1.00000
69,53.00000,49.00000,1.00000
69,72.00000,87.00000,1.00000
69,41.00000,63.00000,0.50000
69,41.00000,40.00000,0.50000
69,27.00000,29.00000,1.00000
69,42.00000,33.00000,0.33333
69,42.00000,34.00000,0.33333
69,42.00000,36.00000,0.33333
69,79.00000,71.00000,0.50000
69,79.00000,95.00000,0.50000
69,62.00000,54.00000,0.33333
69,62.00000,91.00000,0.33333
69,62.00000,62.00000,0.33333
69,24.00000,19.00000,1.00000
69,34.00000,76.00000,1.00000
69,69.00000,71.00000,1.00000
69,44.00000,37.00000,1.00000
69,54.00000,50.00000,1.00000
69,49.00000,45.00000,1.00000
69,55.00000,45.00000,1.00000
69,65.00000,55.00000,1.00000
69,45.00000,80.00000,1.00000
69,14.00000,47.00000,1.00000
69,33.00000,30.00000,1.00000
70,100.00000,100.00000,0.99749
70,100.00000,99.00000,0.00209
70,100.00000,97.00000,0.00042
70,98.00000,100.00000,0.37179
70,98.00000,98.00000,0.32051
70,98.00000,97.00000,0.23077
70,98.00000,76.00000,0.01282
70,98.00000,99.00000,0.06410
70,99.00000,98.00000,0.14839
70,99.00000,92.00000,0.00645
70,99.00000,100.00000,0.58065
70,99.00000,99.00000,0.25161
70,99.00000,91.00000,0.00645
70,99.00000,97.00000,0.00645
70,97.00000,96.00000,0.21875
70,97.00000,99.00000,0.34375
70,97.00000,100.00000,0.12500
70,97.00000,97.00000,0.18750
70,97.00000,93.00000,0.03125
70,97.00000,95.00000,0.06250
70,97.00000,98.00000,0.03125
70,81.00000,94.00000,1.00000
70,51.00000,44.00000,0.50000
70,51.00000,86.00000,0.50000
70,77.00000,95.00000,1.00000
70,90.00000,96.00000,0.27273
70,90.00000,98.00000,0.18182
70,90.00000,85.00000,0.09091
70,90.00000,86.00000,0.09091
70,90.00000,87.00000,0.09091
70,90.00000,88.00000,0.09091
70,90.00000,89.00000,0.09091
70,90.00000,97.00000,0.09091
70,76.00000,94.00000,0.25000
70,76.00000,68.00000,0.25000
70,76.00000,70.00000,0.25000
70,76.00000,95.00000,0.25000
70,48.00000,82.00000,1.00000
70,95.00000,99.00000,0.63636
70,95.00000,92.00000,0.09091
70,95.00000,98.00000,0.09091
70,95.00000,95.00000,0.09091
70,95.00000,90.00000,0.09091
70,68.00000,93.00000,1.00000
70,66.00000,91.00000,1.00000
70,35.00000,46.00000,1.00000
70,89.00000,84.00000,0.33333
70,89.00000,97.00000,0.66667
70,80.00000,73.00000,0.33333
70,80.00000,81.00000,0.33333
70,80.00000,96.00000,0.33333
70,71.00000,71.00000,0.25000
70,71.00000,65.00000,0.25000
70,71.00000,62.00000,0.25000
70,71.00000,72.00000,0.25000
70,96.00000,95.00000,0.40909
70,96.00000,94.00000,0.18182
70,96.00000,74.00000,0.04545
70,96.00000,99.00000,0.18182
70,96.00000,97.00000,0.09091
70,96.00000,93.00000,0.04545
70,96.00000,96.00000,0.04545
70,87.00000,97.00000,0.40000
70,87.00000,85.00000,0.10000
70,87.00000,83.00000,0.20000
70,87.00000,91.00000,0.10000
70,87.00000,98.00000,0.20000
70,59.00000,49.00000,0.50000
70,59.00000,90.00000,0.50000
70,63.00000,87.00000,0.50000
70,63.00000,53.00000,0.50000
70,93.00000,89.00000,0.14286
70,93.00000,97.00000,0.14286
70,93.00000,91.00000,0.14286
70,93.00000,94.00000,0.14286
70,93.00000,98.00000,0.14286
70,93.00000,93.00000,0.14286
70,93.00000,92.00000,0.14286
70,83.00000,82.00000,1.00000
70,57.00000,89.00000,0.66667
70,57.00000,47.00000,0.33333
70,23.00000,24.00000,0.50000
70,23.00000,20.00000,0.50000
70,86.00000,80.00000,0.25000
70,86.00000,83.00000,0.25000
70,86.00000,62.00000,0.25000
70,86.00000,81.00000,0.25000
70,94.00000,91.00000,0.10000
70,94.00000,92.00000,0.30000
70,94.00000,98.00000,0.10000
70,94.00000,94.00000,0.20000
70,94.00000,99.00000,0.10000
70,94.00000,93.00000,0.20000
70,16.00000,15.00000,1.00000
70,88.00000,83.00000,0.33333
70,88.00000,82.00000,0.33333
70,88.00000,86.00000,0.33333
70,41.00000,38.00000,0.50000
70,41.00000,80.00000,0.50000
70,78.00000,96.00000,0.33333
70,78.00000,77.00000,0.33333
70,78.00000,72.00000,0.33333
70,92.00000,92.00000,0.18182
70,92.00000,60.00000,0.09091
70,92.00000,90.00000,0.27273
70,92.00000,89.00000,0.09091
70,92.00000,98.00000,0.18182
70,92.00000,88.00000,0.09091
70,92.00000,91.00000,0.09091
70,79.00000,92.00000,0.50000
70,79.00000,95.00000,0.50000
70,91.00000,87.00000,0.33333
70,91.00000,98.00000,0.50000
70,91.00000,88.00000,0.16667
70,70.00000,90.00000,0.33333
70,70.00000,63.00000,0.66667
70,72.00000,74.00000,1.00000
70,64.00000,91.00000,1.00000
70,84.00000,84.00000,0.25000
70,84.00000,78.00000,0.25000
70,84.00000,96.00000,0.25000
70,84.00000,79.00000,0.25000
70,21.00000,13.00000,1.00000
70,28.00000,65.00000,1.00000
70,54.00000,45.00000,0.33333
70,54.00000,47.00000,0.33333
70,54.00000,50.00000,0.33333
70,15.00000,50.00000,1.00000
70,34.00000,34.00000,0.50000
70,34.00000,71.00000,0.50000
70,56.00000,49.00000,1.00000
70,62.00000,43.00000,0.50000
70,62.00000,91.00000,0.50000
70,82.00000,96.00000,0.66667
70,82.00000,95.00000,0.33333
70,53.00000,46.00000,1.00000
70,37.00000,78.00000,0.50000
70,37.00000,69.00000,0.50000
70,49.00000,47.00000,1.00000
70,29.00000,16.00000,1.00000
70,74.00000,92.00000,1.00000
70,33.00000,71.00000,1.00000
70,19.00000,17.00000,0.50000
70,19.00000,34.00000,0.50000
70,58.00000,48.00000,1.00000
70,24.00000,23.00000,1.00000
70,46.00000,83.00000,1.00000
70,11.00000,10.00000,1.00000
70,50.00000,72.00000,1.00000
70,45.00000,66.00000,0.50000
70,45.00000,38.00000,0.50000
70,40.00000,41.00000,1.00000
70,55.00000,85.00000,1.00000
70,47.00000,84.00000,1.00000
70,30.00000,30.00000,1.00000
70,36.00000,33.00000,1.00000
71,100.00000,100.00000,0.99700
71,100.00000,99.00000,0.00280
71,100.00000,95.00000,0.00010
71,100.00000,57.00000,0.00010
71,98.00000,100.00000,0.32787
71,98.00000,97.00000,0.22951
71,98.00000,99.00000,0.13115
71,98.00000,98.00000,0.27869
71,98.00000,96.00000,0.01639
71,98.00000,10.00000,0.01639
71,92.00000,89.00000,0.10000
71,92.00000,98.00000,0.30000
71,92.00000,92.00000,0.10000
71,92.00000,99.00000,0.10000
71,92.00000,90.00000,0.10000
71,92.00000,93.00000,0.10000
71,92.00000,88.00000,0.10000
71,92.00000,91.00000,0.10000
71,96.00000,94.00000,0.18750
71,96.00000,99.00000,0.50000
71,96.00000,93.00000,0.06250
71,96.00000,98.00000,0.12500
71,96.00000,96.00000,0.12500
71,99.00000,100.00000,0.44828
71,99.00000,99.00000,0.47126
71,99.00000,98.00000,0.06897
71,99.00000,85.00000,0.01149
71,94.00000,99.00000,0.30000
71,94.00000,91.00000,0.10000
71,94.00000,92.00000,0.20000
71,94.00000,98.00000,0.10000
71,94.00000,94.00000,0.10000
71,94.00000,22.00000,0.10000
71,94.00000,96.00000,0.10000
71,97.00000,95.00000,0.12821
71,97.00000,97.00000,0.28205
71,97.00000,96.00000,0.30769
71,97.00000,99.00000,0.20513
71,97.00000,98.00000,0.02564
71,97.00000,100.00000,0.05128
71,44.00000,74.00000,1.00000
71,95.00000,93.00000,0.12500
71,95.00000,94.00000,0.25000
71,95.00000,95.00000,0.12500
71,95.00000,99.00000,0.43750
71,95.00000,92.00000,0.06250
71,82.00000,96.00000,0.33333
71,82.00000,82.00000,0.33333
71,82.00000,78.00000,0.33333
71,93.00000,89.00000,0.28571
71,93.00000,99.00000,0.28571
71,93.00000,91.00000,0.14286
71,93.00000,95.00000,0.14286
71,93.00000,92.00000,0.14286
71,91.00000,87.00000,0.25000
71,91.00000,98.00000,0.50000
71,91.00000,89.00000,0.12500
71,91.00000,90.00000,0.12500
71,46.00000,84.00000,0.50000
71,46.00000,76.00000,0.50000
71,84.00000,79.00000,0.33333
71,84.00000,83.00000,0.33333
71,84.00000,77.00000,0.33333
71,73.00000,67.00000,1.00000
71,71.00000,72.00000,0.33333
71,71.00000,62.00000,0.66667
71,49.00000,83.00000,0.50000
71,49.00000,45.00000,0.50000
71,68.00000,92.00000,1.00000
71,87.00000,97.00000,0.25000
71,87.00000,96.00000,0.25000
71,87.00000,83.00000,0.25000
71,87.00000,84.00000,0.25000
71,89.00000,86.00000,0.20000
71,89.00000,84.00000,0.40000
71,89.00000,97.00000,0.20000
71,89.00000,89.00000,0.20000
71,24.00000,30.00000,1.00000
71,80.00000,74.00000,0.50000
71,80.00000,73.00000,0.50000
71,15.00000,33.00000,1.00000
71,83.00000,78.00000,0.20000
71,83.00000,82.00000,0.20000
71,83.00000,95.00000,0.40000
71,83.00000,77.00000,0.20000
71,38.00000,38.00000,0.50000
71,38.00000,35.00000,0.50000
71,90.00000,98.00000,0.16667
71,90.00000,85.00000,0.16667
71,90.00000,88.00000,0.16667
71,90.00000,89.00000,0.16667
71,90.00000,96.00000,0.16667
71,90.00000,86.00000,0.16667
71,85.00000,93.00000,0.33333
71,85.00000,81.00000,0.33333
71,85.00000,97.00000,0.33333
71,81.00000,66.00000,0.50000
71,81.00000,78.00000,0.50000
71,74.00000,34.00000,0.50000
71,74.00000,66.00000,0.50000
71,76.00000,68.00000,1.00000
71,60.00000,51.00000,1.00000
71,13.00000,45.00000,1.00000
71,65.00000,56.00000,0.33333
71,65.00000,88.00000,0.33333
71,65.00000,55.00000,0.33333
71,45.00000,38.00000,1.00000
71,50.00000,41.00000,0.50000
71,50.00000,71.00000,0.50000
71,34.00000,35.00000,0.50000
71,34.00000,75.00000,0.50000
71,43.00000,35.00000,1.00000
71,47.00000,77.00000,0.33333
71,47.00000,48.00000,0.33333
71,47.00000,81.00000,0.33333
71,86.00000,97.00000,0.66667
71,86.00000,94.00000,0.33333
71,78.00000,72.00000,0.50000
71,78.00000,95.00000,0.50000
71,63.00000,59.00000,0.50000
71,63.00000,86.00000,0.50000
71,53.00000,47.00000,1.00000
71,16.00000,51.00000,1.00000
71,88.00000,97.00000,0.33333
71,88.00000,95.00000,0.33333
71,88.00000,86.00000,0.33333
71,70.00000,65.00000,1.00000
71,79.00000,76.00000,1.00000
71,17.00000,39.00000,1.00000
71,20.00000,46.00000,1.00000
71,62.00000,89.00000,0.50000
71,62.00000,91.00000,0.50000
71,48.00000,41.00000,1.00000
71,23.00000,24.00000,1.00000
71,10.00000,11.00000,1.00000
71,77.00000,77.00000,1.00000
71,72.00000,31.00000,0.33333
71,72.00000,63.00000,0.33333
71,72.00000,69.00000,0.33333
71,69.00000,60.00000,1.00000
71,66.00000,92.00000,1.00000
71,41.00000,37.00000,1.00000
71,30.00000,37.00000,1.00000
71,33.00000,55.00000,1.00000
72,100.00000,100.00000,0.99752
72,100.00000,99.00000,0.00227
72,100.00000,96.00000,0.00010
72,100.00000,92.00000,0.00010
72,89.00000,97.00000,0.14286
72,89.00000,86.00000,0.28571
72,89.00000,93.00000,0.14286
72,89.00000,89.00000,0.28571
72,89.00000,84.00000,0.14286
72,94.00000,98.00000,0.22222
72,94.00000,93.00000,0.22222
72,94.00000,96.00000,0.11111
72,94.00000,92.00000,0.11111
72,94.00000,97.00000,0.11111
72,94.00000,94.00000,0.11111
72,94.00000,91.00000,0.11111
72,99.00000,100.00000,0.40952
72,99.00000,99.00000,0.45714
72,99.00000,98.00000,0.11429
72,99.00000,95.00000,0.01905
72,91.00000,88.00000,0.25000
72,91.00000,90.00000,0.25000
72,91.00000,86.00000,0.25000
72,91.00000,98.00000,0.25000
72,95.00000,99.00000,0.53846
72,95.00000,94.00000,0.15385
72,95.00000,93.00000,0.15385
72,95.00000,95.00000,0.07692
72,95.00000,92.00000,0.07692
72,74.00000,65.00000,0.50000
72,74.00000,70.00000,0.50000
72,93.00000,91.00000,0.60000
72,93.00000,90.00000,0.20000
72,93.00000,50.00000,0.20000
72,96.00000,95.00000,0.26316
72,96.00000,94.00000,0.15789
72,96.00000,97.00000,0.10526
72,96.00000,99.00000,0.36842
72,96.00000,93.00000,0.05263
72,96.00000,98.00000,0.05263
72,97.00000,99.00000,0.29032
72,97.00000,98.00000,0.12903
72,97.00000,96.00000,0.32258
72,97.00000,97.00000,0.16129
72,97.00000,93.00000,0.03226
72,97.00000,95.00000,0.03226
72,97.00000,100.00000,0.03226
72,98.00000,100.00000,0.28571
72,98.00000,97.00000,0.20000
72,98.00000,96.00000,0.05714
72,98.00000,99.00000,0.11429
72,98.00000,98.00000,0.34286
72,87.00000,83.00000,1.00000
72,84.00000,97.00000,0.25000
72,84.00000,96.00000,0.25000
72,84.00000,83.00000,0.25000
72,84.00000,79.00000,0.25000
72,79.00000,93.00000,1.00000
72,67.00000,63.00000,1.00000
72,72.00000,55.00000,0.50000
72,72.00000,90.00000,0.50000
72,83.00000,97.00000,0.66667
72,83.00000,95.00000,0.33333
72,92.00000,88.00000,0.14286
72,92.00000,91.00000,0.14286
72,92.00000,93.00000,0.14286
72,92.00000,98.00000,0.28571
72,92.00000,90.00000,0.14286
72,92.00000,89.00000,0.14286
72,86.00000,83.00000,0.25000
72,86.00000,97.00000,0.25000
72,86.00000,94.00000,0.25000
72,86.00000,82.00000,0.25000
72,82.00000,83.00000,0.50000
72,82.00000,82.00000,0.50000
72,30.00000,72.00000,1.00000
72,33.00000,74.00000,1.00000
72,78.00000,93.00000,0.66667
72,78.00000,90.00000,0.33333
72,38.00000,39.00000,0.50000
72,38.00000,35.00000,0.50000
72,85.00000,97.00000,0.50000
72,85.00000,79.00000,0.50000
72,66.00000,92.00000,0.50000
72,66.00000,90.00000,0.50000
72,34.00000,75.00000,1.00000
72,68.00000,61.00000,1.00000
72,81.00000,94.00000,0.50000
72,81.00000,96.00000,0.50000
72,51.00000,44.00000,0.50000
72,51.00000,41.00000,0.50000
72,45.00000,83.00000,0.50000
72,45.00000,44.00000,0.50000
72,56.00000,86.00000,1.00000
72,88.00000,87.00000,0.33333
72,88.00000,97.00000,0.33333
72,88.00000,98.00000,0.33333
72,41.00000,35.00000,0.50000
72,41.00000,38.00000,0.50000
72,35.00000,31.00000,0.33333
72,35.00000,30.00000,0.33333
72,35.00000,56.00000,0.33333
72,77.00000,95.00000,0.50000
72,77.00000,72.00000,0.25000
72,77.00000,74.00000,0.25000
72,76.00000,68.00000,0.50000
72,76.00000,74.00000,0.50000
72,90.00000,97.00000,0.50000
72,90.00000,93.00000,0.50000
72,48.00000,44.00000,1.00000
72,59.00000,78.00000,1.00000
72,47.00000,43.00000,1.00000
72,73.00000,93.00000,1.00000
72,62.00000,89.00000,0.50000
72,62.00000,55.00000,0.50000
72,65.00000,83.00000,1.00000
72,71.00000,94.00000,1.00000
72,39.00000,31.00000,1.00000
